-2.027303967835968, -0.013381864450088043
-1.5006092462902032, 0.05081548615420406
-0.6021786855924125, 0.15780921639280998
0.0020250268989618903, 0.2342366865345269
0.7458217524391584, 0.33665542037994056
1.3811413503539889, 0.42378754773588057
2.0009473301802014, 0.5078617975633622
2.5891350788543734, 0.5552276112852226
3.30122492399632, 0.6163490068677088
4.028739737980641, 0.6759393778213488
4.539536694704162, 0.7171936082155251
5.313326415215685, 0.7721909052826256
6.025268511613931, 0.8256641306029361
6.737033309519711, 0.8699595516086358
7.170173526553923, 0.8913354922032115
8.005574473188815, 0.9356197885976207
8.778684549479316, 0.9554355024587126
9.366251753429943, 0.9706790010794346
10.03106200058751, 0.9843859127656649
10.572236099015992, 0.9981039490631857
11.221621377331168, 1.0133418853782625
12.025670040552683, 1.0346844521389669
12.721241576148842, 1.0407404124101987
13.293236062513358, 1.0498667653975913
14.019775734789256, 1.058979212620871
14.638074677429728, 1.0650421257741596
15.24091910147905, 1.0711064295038593
16.02924729837075, 1.0786836803690585
