0.0000 0.10000   0.30000   0.50000   0.70000
0.0000 0.00000   0.00000   0.00000   0.00000
1.2813 0.12382   0.12382   0.12382   0.12382
2.5211 0.19021   0.19021   0.19021   0.19021
3.8318 0.34237   0.34237   0.34237   0.34237
4.5905 0.39702   0.39702   0.39702   0.39702
5.8019 0.55696   0.55696   0.55696   0.55696
6.4625 0.61549   0.61549   0.61549   0.61549
7.1126 0.70911   0.70911   0.70911   0.70911
7.5806 0.76373   0.76373   0.76373   0.76373
9.1134 0.82236   0.82236   0.82236   0.82236
9.4721 0.91789   0.91789   0.91789   0.91789
10.615 0.98428   0.98428   0.98428   0.98428
12.369 0.95134   0.95134   0.95134   0.95134
15.385 0.91464   0.91464   0.91464   0.91464
18.392 0.90523   0.90523   0.90523   0.90523
21.120 0.85681   0.85681   0.85681   0.85681
22.680 0.82580   0.82580   0.82580   0.82580
26.655 0.81844   0.81844   0.81844   0.81844
29.735 0.89088   0.89088   0.89088   0.89088
31.954 0.92231   0.92231   0.92231   0.92231
33.473 1.0258    1.0258    1.0258    1.0258
35.885 1.0611    1.0611    1.0611    1.0611
39.748 1.1064    1.1064    1.1064    1.1064
42.746 1.1262    1.1262    1.1262    1.1262
47.504 1.0955    1.0955    1.0955    1.0955
50.412 1.0958    1.0958    1.0958    1.0958
52.939 1.0688    1.0688    1.0688    1.0688
54.868 1.1002    1.1002    1.1002    1.1002
58.087 1.0324    1.0324    1.0324    1.0324
62.083 0.95679   0.95679   0.95679   0.95679
65.888 0.87146   0.87146   0.87146   0.87146
71.762 0.67722   0.67722   0.67722   0.67722
74.894 0.57622   0.57622   0.57622   0.57622
78.318 0.46746   0.46746   0.46746   0.46746
81.754 0.32362   0.32362   0.32362   0.32362
90.379 0.0049599 0.0049599 0.0049599 0.0049599
97.638 -0.28657  -0.28657  -0.28657  -0.28657
106.65 -0.60130  -0.60130  -0.60130  -0.60130
114.47 -0.82261  -0.82261  -0.82261  -0.82261
121.68 -0.95044  -0.95044  -0.95044  -0.95044
126.55 -1.0396   -1.0396   -1.0396   -1.0396
133.93 -1.0933   -1.0933   -1.0933   -1.0933
144.38 -1.0220   -1.0220   -1.0220   -1.0220
149.57 -0.89281  -0.89281  -0.89281  -0.89281
154.57 -0.74026  -0.74026  -0.74026  -0.74026
161.92 -0.69268  -0.69268  -0.69268  -0.69268
169.49 -0.73472  -0.73472  -0.73472  -0.73472
171.03 -0.69168  -0.69168  -0.69168  -0.69168
172.74 -0.59015  -0.59015  -0.59015  -0.59015
174.06 -0.48477  -0.48477  -0.48477  -0.48477
175.39 -0.37159  -0.37159  -0.37159  -0.37159
176.33 -0.27405  -0.27405  -0.27405  -0.27405
178.42 -0.13740  -0.13740  -0.13740  -0.13740
179.55 -0.047628 -0.047628 -0.047628 -0.047628
180.00 -0.00000  -0.00000  -0.00000  -0.00000
