 00.00000  0.00000  0.10000  0.50000  0.90000  
-7.000  -0.5398 -0.5398  -0.5398 -0.5398
-6.000  -0.4707 -0.4707  -0.4707 -0.4707
-5.000  -0.3608 -0.3608  -0.3608 -0.3608
-4.000  -0.2593 -0.2593  -0.2593 -0.2593
-3.000  -0.1534 -0.1534  -0.1534 -0.1534
-2.000  -0.0432 -0.0432  -0.0432 -0.0432
-1.583  -0.0000 -0.0000  -0.0000 -0.0000
-1.000  0.0623  0.0623   0.0623  0.0623 
0.000   0.1732  0.1732   0.1732  0.1732 
1.000   0.2822  0.2822   0.2822  0.2822 
2.000   0.3857  0.3857   0.3857  0.3857 
3.000   0.4763  0.4763   0.4763  0.4763 
4.000   0.5784  0.5784   0.5784  0.5784 
5.000   0.6680  0.6680   0.6680  0.6680 
6.000   0.7522  0.7522   0.7522  0.7522 
7.000   0.8504  0.8504   0.8504  0.8504 
8.000   0.9486  0.9486   0.9486  0.9486
10.000  1.145   1.145    1.145   1.145
12.000  1.300   1.300    1.300   1.300
